HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,926.09,1,134,6.9111,18000,124400,1,33,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,926.09,1,134,6.9111,18000,124400,1,34,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127023,1,U,7,1,7,1,1156,1156,1,25,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127023,1,U,7,1,7,1,1156,1156,1,26,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127023,1,U,7,1,7,1,1156,1156,1,27,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127023,1,U,7,1,7,1,1156,1156,1,28,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127023,1,U,7,1,7,1,1156,1156,1,32,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127047,1,U,2,1,2,1,534,534,1,30,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127047,1,U,2,1,2,1,534,534,1,32,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127126,1,U,42,1,42,1,430,430,1,8,3
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127126,1,U,42,1,42,1,430,430,1,9,6
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127126,1,U,42,1,42,1,430,430,1,10,5
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127126,1,U,42,1,42,1,430,430,1,11,11
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127126,1,U,42,1,42,1,430,430,1,12,16
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127126,1,U,42,1,42,1,430,430,1,13,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127145,1,F,92,1,92,1,5580,5580,1,13,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127145,1,F,92,1,92,1,5580,5580,1,14,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127145,1,F,92,1,92,1,5580,5580,1,15,4
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127145,1,M,4,1,4,1,5580,5580,1,16,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127145,1,F,92,1,92,1,5580,5580,1,16,6
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127145,1,F,92,1,92,1,5580,5580,1,17,10
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127145,1,M,4,1,4,1,5580,5580,1,18,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127145,1,F,92,1,92,1,5580,5580,1,18,18
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127145,1,F,92,1,92,1,5580,5580,1,19,20
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127145,1,F,92,1,92,1,5580,5580,1,20,7
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127145,1,F,92,1,92,1,5580,5580,1,21,10
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127145,1,M,4,1,4,1,5580,5580,1,22,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127145,1,F,92,1,92,1,5580,5580,1,22,7
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127145,1,F,92,1,92,1,5580,5580,1,23,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127145,1,F,92,1,92,1,5580,5580,1,24,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127145,1,F,92,1,92,1,5580,5580,1,25,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127145,1,F,92,1,92,1,5580,5580,1,26,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127145,1,F,92,1,92,1,5580,5580,1,27,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127160,1,U,15,1,15,1,4575,4575,1,26,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127160,1,U,15,1,15,1,4575,4575,1,28,3
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127160,1,U,15,1,15,1,4575,4575,1,29,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127160,1,U,15,1,15,1,4575,4575,1,30,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127160,1,U,15,1,15,1,4575,4575,1,31,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127160,1,U,15,1,15,1,4575,4575,1,32,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127160,1,U,15,1,15,1,4575,4575,1,33,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127160,1,U,15,1,15,1,4575,4575,1,37,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127160,1,U,15,1,15,1,4575,4575,1,38,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127160,1,U,15,1,15,1,4575,4575,1,39,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127246,1,U,1,1,1,1,88,88,1,16,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127251,1,U,4,1,4,1,406,406,1,17,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127251,1,U,4,1,4,1,406,406,1,18,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127251,1,U,4,1,4,1,406,406,1,20,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127262,1,U,16,1,16,1,2802,2802,1,20,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127262,1,U,16,1,16,1,2802,2802,1,22,3
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127262,1,U,16,1,16,1,2802,2802,1,24,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127262,1,U,16,1,16,1,2802,2802,1,25,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127262,1,U,16,1,16,1,2802,2802,1,26,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127262,1,U,16,1,16,1,2802,2802,1,27,4
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127262,1,U,16,1,16,1,2802,2802,1,28,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127262,1,U,16,1,16,1,2802,2802,1,30,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127262,1,U,16,1,16,1,2802,2802,1,32,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127427,1,U,6,1,6,1,1418,1418,1,12,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127427,1,U,6,1,6,1,1418,1418,1,18,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127427,1,U,6,1,6,1,1418,1418,1,19,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127427,1,U,6,1,6,1,1418,1418,1,22,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,127427,1,U,6,1,6,1,1418,1418,1,44,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,150637,1,U,45,1,45,1,1998,1998,1,12,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,150637,1,U,45,1,45,1,1998,1998,1,15,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,150637,1,U,45,1,45,1,1998,1998,1,16,16
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,150637,1,U,45,1,45,1,1998,1998,1,17,7
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,150637,1,U,45,1,45,1,1998,1998,1,18,11
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,150637,1,U,45,1,45,1,1998,1998,1,19,7
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,150637,1,U,45,1,45,1,1998,1998,1,20,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,274304,1,U,94,1,94,1,2886,2886,1,11,5
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,274304,1,U,94,1,94,1,2886,2886,1,12,18
