"gr","esp","lan","lat","long","prof","peso.gr","numero","camp","especie"
"1"," 79",102,43.7275,-4.9908,186,8900,30,"N15","Scyliorhinus canicula"
"1"," 79",103,43.6379,-4.9712,372.5,16100,27,"N15","Scyliorhinus canicula"
"1"," 79",104,43.5712,-4.8383,138,29450,66,"N15","Scyliorhinus canicula"
"1"," 79",105,43.6529,-4.799,173,50150,100,"N15","Scyliorhinus canicula"
"1"," 79",106,43.4862,-4.7321,105.5,8300,16,"N15","Scyliorhinus canicula"
"1"," 79",107,43.5153,-4.5354,259,3255,5,"N15","Scyliorhinus canicula"
"1"," 79",108,43.6424,-4.5526,193.5,9900,19,"N15","Scyliorhinus canicula"
"1"," 79",110,43.4639,-4.3071,112,486.039296794209,3,"N15","Scyliorhinus canicula"
"1"," 79",111,43.5499,-4.2557,163,17100,35,"N15","Scyliorhinus canicula"
"1"," 79",112,43.4707,-4.1185,83,23250,35,"N15","Scyliorhinus canicula"
"1"," 79",113,43.5551,-3.8678,114,1065,1,"N15","Scyliorhinus canicula"
"1"," 79",115,43.6427,-3.7828,182.5,12100,46,"N15","Scyliorhinus canicula"
